Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bahrain,BHR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,1.191937528,0.640108811,0.614340039,0.70917328,0.500697441,0.528599695,1.116195217,0.89205507,0.89977151,0.82014685,1.151467209,1.149648253,1.043074353,1.130292171,1.202172512,1.313870393,1.018867705,0.872550553,,,,,,,0.824779536,0.963759693,1.100195599,,,,0.822957457,0.939117911,0.863220819,0.853373549,0.70598805,0.500584275,0.432647747,0.456584154,0.455587766,0.500220404,0.506168168,0.558526594,0.870051239,0.478014407,1.034670462,0.743965617,0.835064072,0.69392142,0.634823577,0.546410158,,
"Bahamas, The",BHS,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,0.197045008,0.108095526,0.139964498,,,,0.152158463,0.080296226,0.151167464,0.219190045,0.281322671,0.435455658,0.44925634,0.587927327,,,,,,,,,,1.865408358,2.062562765,2.392135176,2.701913241,2.103998071,2.041656463,1.978689686,2.375406555,2.342891753,2.398841201,2.297516868,1.775390321,1.856652013,1.802760055,1.285884961,1.341812545,1.467734476,1.460671102,1.630885213,2.014269244,2.021271232,1.801444071,,,
Bosnia and Herzegovina,BIH,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600510511,1.046501957,1.237858673,1.404031097,1.21204433,1.270464193,1.187867112,1.564286906,1.534443941,1.620030159,1.532241804,1.554115994,1.501596577,1.542723287,1.106038801,1.152287957,1.184292081,1.214315626,
Belarus,BLR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.432030482,2.681168191,2.30224723,2.313067044,2.256484856,2.149963458,1.832582108,1.681103786,1.522217629,1.380579746,1.321278716,1.189241468,1.487587428,1.548840904,1.473659285,1.293426541,1.068365407,0.976995752,1.376444432,1.797988913,1.964411556,2.131036921,2.309308403,
Belize,BLZ,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,0.477526341,0.397275231,0.474226836,0.442565534,0.48430982,0.310059203,,0.97280292,0.218320389,0.25278719,0.242726964,0.184432136,0.222837228,,,,,1.024086416,0.53997163,0.348182794,0.254514638,0.27454649,0.272342925,0.396097672,4.296472487,0.597616563,0.800365226,0.495724724,0.428719202,0.438243116,0.799304472,0.668288077,0.756360753,0.597779344,0.766026397,0.867888514,0.905540129,0.725027957,0.926290249,1.34394712,1.288976913,1.673732914,1.856837098,1.550244652,1.777533805,1.309860961,1.620567852
Bermuda,BMU,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,0.97895391,1.11976951,1.048469049,0.768839135,0.664437849,0.735660414,0.754760035,0.875050403,0.80548297,0.661164948,0.801608474,0.777060526,0.839291492,0.777266307,0.802215342,,,,,,,,,,1.431708564,,1.347466566,,,,,,,,0.929468757,0.998287854,0.965377649,0.910139022,0.7542247,0.627645028,0.613005425,0.618048016,0.628763768,0.640844408,0.705165507,0.722676906,0.612947737,0.651455072,0.538242548,0.661855977,
Bolivia,BOL,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,2.352535058,2.53346747,2.715306659,1.619285714,1.86116259,2.183549149,0.827259717,0.781116321,1.237275593,1.189561547,1.512566179,,1.18936151,0.624082457,0.695541298,0.994198814,0.636009634,0.839945622,1.20193363,1.419130831,1.353966978,1.5416732,2.701645189,1.937764383,1.644824196,1.734417342,,,,,1.27762415,1.594580585,1.554520201,1.669785911,1.396187372,1.19342105,0.942710305,1.068994891,1.610332259,1.592842721,1.086027961,1.480155181,1.771345654,1.433129616,1.326676743,1.127689201,0.885181182,0.724067257,0.692193999,0.641953008,0.536636781,0.512998872,0.496700229,0.528046374,0.608768094,0.604751635,0.646318892,0.70137129,0.800482115,0.807658057
Brazil,BRA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,2.922020957,2.949165187,2.217360971,1.741886789,1.950759416,1.985415577,2.356397508,1.922234976,1.85104378,2.178320307,1.971958596,2.073259798,2.014876821,1.497433072,1.418145792,1.458699978,1.447775276,1.351868689,1.33536029,1.11600913,0.925132415,1.132453434,1.567983695,1.711051367,2.432690797,2.272938947,,3.428060951,2.570037409,2.623139987,2.716827014,4.318984811,3.250908179,2.715485444,3.002881933,2.567663275,2.103456799,2.0227559,1.968708756,1.351874483,1.495778655,1.749924482,1.754823384,1.538393923,1.523372652,1.391964992,1.213945952,1.156938331,1.297378993,1.451950546,1.098317877,1.02077969,1.000481167,1.0527352,1.248035053,1.206449981,1.079217879,1.034322934,1.055024447,
Barbados,BRB,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,2.706999299,2.72194639,2.850667547,2.590953162,2.752214695,2.300493548,2.557128549,2.387112596,1.797660872,2.363342618,2.387983778,2.328764071,2.004410417,2.43153308,1.866097761,1.959631433,1.680032741,1.408390472,1.674835036,2.028818475,2.74257095,,,,,2.166101131,2.469210701,2.797576694,2.362728427,2.65918269,2.703782022,2.708993305,2.71455874,2.312531392,2.276786167,2.591549931,1.944285012,2.250239936,1.885150079,2.043707641,2.64464813,1.747431802,1.954251016,1.781553447,1.260845731,1.097742537,1.126891635,1.124396532,1.078002893,1.141192445,1.12061372,1.008382047,1.016900497,1.164583707,1.302784409
Brunei Darussalam,BRN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,1.041247241,0.7996487,0.837553032,0.711929525,0.782869307,0.771586691,0.508953393,0.511399541,0.274563869,0.157871307,0.248963562,0.266805824,0.227789888,0.156942689,0.207614924,0.243763492,0.245716887,0.213336978,0.222060435,0.244815828,0.198585065,0.315611264,0.217513049,0.192054801,0.213826186,0.277469233,,,,,0.538103206,0.371551498,0.765213401,,,0.605890314,0.354330739,,,0.260159581,0.18117975,0.343419954,0.218964997,,0.179286338,0.148496308,0.156119208,0.162522089,0.168432517,0.281674795,0.158367749,0.204112457,0.180593391,0.172246263,0.164749275,0.157413443,0.144309974,0.092661297,0.074464883,
