,Country Name,Country Code,year,annualFreshwater,arableLand,foodProductionIndex,agriculturalGDP,name,region,sub-region,AgriculturalLand,GDP,aGDP
109,Pakistan,PAK,1982,154.3445,0.397211622,32.74000168,28.44776792,Pakistan,Asia,Southern Asia,49.95459734,30725971564.0,874085308169.1914
110,Pakistan,PAK,1987,155.042,0.317950427,39.77000046,23.63545213,Pakistan,Asia,Southern Asia,47.57030926,33351529275.0,788278473641.5562
111,Pakistan,PAK,1992,157.4844444,0.26266091,48.45000076,23.31001292,Pakistan,Asia,Southern Asia,45.89559983,48884606848.0,1139500817216.0005
112,Pakistan,PAK,1997,166.9066667,0.23684273,59.79999924,24.48425079,Pakistan,Asia,Southern Asia,47.56771482,62433300338.0,1528632583122.984
113,Pakistan,PAK,2002,175.1115,0.208760038,65.15000153,23.06293464,Pakistan,Asia,Southern Asia,47.84661685,79904985385.0,1842843455344.4104
114,Pakistan,PAK,2007,181.94625,0.179848285,79.76999664,21.80047244,Pakistan,Asia,Southern Asia,46.71673931,152386000000.0,3322086793241.84
115,Pakistan,PAK,2012,187.88,0.16146935,90.37000275,23.71024867,Pakistan,Asia,Southern Asia,46.78160025,224384000000.0,5320200437569.279
116,Pakistan,PAK,2017,200.0,0.150115766,117.0899963,22.92586789,Pakistan,Asia,Southern Asia,48.00098589,304567000000.0,6982462805653.63
117,Singapore,SGP,1977,0.326045,0.000860104,825.5900269,1.991659125,Singapore,Asia,South-eastern Asia,11.94029851,6618585074.0,13181965357.2209
118,Singapore,SGP,1982,0.6661575,0.000755725,766.75,1.343389874,Singapore,Asia,South-eastern Asia,8.955223881,16084252378.0,21607421775.465622
119,Singapore,SGP,1987,1.00627,0.000720776,521.6300049,0.550609776,Singapore,Asia,South-eastern Asia,4.47761194,20919215578.0,11518324603.498291
120,Singapore,SGP,1992,1.3391825,0.000309531,261.3900146,0.197361758,Singapore,Asia,South-eastern Asia,1.791044776,52130263966.0,10288520541.333813
121,Singapore,SGP,1997,1.679295,0.000263433,139.4499969,0.132916825,Singapore,Asia,South-eastern Asia,1.791044776,100124000000.0,13308164186.3
122,Singapore,SGP,2002,2.0294715,0.000239466,76.08999634,0.0710328,Singapore,Asia,South-eastern Asia,1.777777778,92537752709.0,6573215680.627854
