Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Heavily indebted poor countries (HIPC),HPC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.33415,,,,
Croatia,HRV,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5735,,,,,0.650971429,,,,,0.661,,,,,0.6729,,,,
Haiti,HTI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.056075,,,,,1.308228571,,,,,1.3673,,,,,1.426371429,,,,,1.45,,,,,1.45,,,,
Hungary,HUN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,3.37456,,,,,4.30148,,,,,5.4232,,,,,6.575214286,,,,,7.137,,,,,5.968833333,,,,,5.76,,,,,5.486666667,,,,,5.051,,,,,4.499,,,,
IBRD only,IBD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.408538,,,,
IDA & IBRD total,IBT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3033.964488,,,,
IDA total,IDA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.55595,,,,
IDA blend,IDB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.6225,,,,
Indonesia,IDN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.11504,,,,,101.58619,,,,,126.940625,,,,,161.1171875,,,,,195.29375,,,,,222.635,,,,
IDA only,IDX,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.93345,,,,
Isle of Man,IMN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,403.34,,,,,461.69,,,,,498.02,,,,,522.0799,,,,,577.2795,,,,,640.51948,,,,,715.81943,,,,,647.5,,,,,647.5,,,,
Not classified,INX,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,1.085142857,,,,,1.123,,,,,1.160857143,,,,,1.073181818,,,,,0.901818182,,,,,0.73,,,,,0.757,,,,,0.757,,,,
"Iran, Islamic Rep.",IRN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,47.78177778,,,,,54.73738889,,,,,61.69266667,,,,,68.64511111,,,,,85.197,,,,,90.7985,,,,,92.95,,,,,92.95,,,,,92.95,,,,
Iraq,IRQ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,40.654,,,,,40.885,,,,,41.732,,,,,47.44,,,,,59.0326,,,,,62.27765714,,,,,52.9903,,,,,43.69794286,,,,,38.538,,,,
Iceland,ISL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,0.1096,,,,,0.134,,,,,0.167,,,,,0.1645,,,,,0.165,,,,,0.214075,,,,,0.294,,,,,0.29,,,,
Israel,ISR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,1.5662,,,,,1.6192,,,,,1.7098,,,,,1.696,,,,,1.5516,,,,,1.5648,,,,,1.5435,,,,,1.3795,,,,,1.2624,,,,,1.198,,,,
Italy,ITA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,42.67174286,,,,,45.3471,,,,,45.80525714,,,,,42.89261429,,,,,42.12449365,,,,,44.62540635,,,,,41.73437582,,,,,33.45631538,,,,,33.98446923,,,,,34.0457,,,,
Jamaica,JAM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.046071429,,,,,1.194285714,,,,,1.3425,,,,,1.490714286,,,,,1.35,,,,
Jordan,JOR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,0.4846,,,,,0.5686,,,,,0.7242,,,,,0.936142857,,,,,0.825025,,,,,0.738664286,,,,,0.932,,,,,0.849,,,,,0.9036,,,,
Japan,JPN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,88.75933333,,,,,90.15766667,,,,,91.4,,,,,89.19,,,,,84.45,,,,,82.75,,,,,81.222,,,,,81.222,,,,
Kazakhstan,KAZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0054,,,,,22.26,,,,,22.81,,,,,21.39,,,,,22.45,,,,
Kenya,KEN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.951184615,,,,,1.706646154,,,,,2.066641026,,,,,2.833142857,,,,,3.2188,,,,,4.032,,,,
Kyrgyz Republic,KGZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.935,,,,,9.289,,,,,7.707,,,,,7.707,,,,,7.707,,,,
Cambodia,KHM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.184,,,,,2.184,,,,,2.184,,,,
Kiribati,KIR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,,,,,0.0122,,,,
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.96142857,,,,,25.44,,,,,29.168,,,,,29.197,,,,,29.197,,,,,29.197,,,,
Kuwait,KWT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313216468,,,,,0.415,,,,,0.516846154,,,,,0.618692308,,,,,0.7701,,,,
Latin America & Caribbean (excluding high income),LAC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4043436,,,,
Lao PDR,LAO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.399,,,,,6.664,,,,,7.32,,,,
Lebanon,LBN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,0.807842105,,,,,0.950684211,,,,,1.09331579,,,,,1.234157895,,,,,1.361,,,,,1.2168,,,,,1.2392,,,,,1.5972,,,,,1.812,,,,
Liberia,LBR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,0.130307692,,,,,0.130615385,,,,,0.13684,,,,,0.1459,,,,,0.1459,,,,,0.1459,,,,
Libya,LBY,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,1.308,,,,,2.128,,,,,3.773,,,,,4.68,,,,,4.46284,,,,,4.5394,,,,,5.124642857,,,,,5.72,,,,,5.72,,,,
St. Lucia,LCA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0429,,,,,0.0429,,,,,0.0429,,,,
Latin America & Caribbean,LCN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.3512436,,,,
Least developed countries: UN classification,LDC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.50965,,,,
Low income,LIC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7953,,,,
Liechtenstein,LIE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41732,,,,,12.03812,,,,,12.98476,,,,,12.946,,,,,12.946,,,,,12.946,,,,
Lower middle income,LMC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.97745,,,,
Low & middle income,LMY,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976.814194,,,,
Lesotho,LSO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,0.046839744,,,,,0.043679487,,,,,0.0438,,,,,0.0438,,,,,0.0438,,,,,0.0438,,,,
Late-demographic dividend,LTE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.7548,,,,
Lithuania,LTU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.808971429,,,,,2.589763462,,,,,2.264,,,,,0.5368,,,,,0.259,,,,
Luxembourg,LUX,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,0.03788,,,,,0.04138,,,,,0.05062,,,,,0.065,,,,,0.06,,,,,0.0589,,,,,0.05666,,,,,0.04976,,,,,0.0446,,,,,0.0456,,,,
Latvia,LVA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35996,,,,,0.2445,,,,,0.2066,,,,,0.2482,,,,,0.1811,,,,
"Macao SAR, China",MAC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,9.42,,,,,10.43,,,,,10.592,,,,,11.0416,,,,,11.65206,,,,,14.813,,,,,12.163,,,,,10.573,,,,,10.573,,,,
Monaco,MCO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065,,,,,0.006,,,,,0.0058,,,,,0.0055,,,,,0.005,,,,,0.005,,,,
Moldova,MDA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.963,,,,,1.488954546,,,,,0.866,,,,,0.854,,,,,0.85,,,,,0.84,,,,
Madagascar,MDG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7529875,,,,,14.8363,,,,,13.9196125,,,,,13.40476,,,,,13.5569,,,,,13.5569,,,,,13.5569,,,,
Maldives,MDV,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,,,,,0.003709524,,,,,0.004932692,,,,,0.005075,,,,,0.004638095,,,,,0.0047,,,,,0.0047,,,,
Middle East & North Africa,MEA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.628,,,,
Mexico,MEX,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,57.19008571,,,,,60.2403,,,,,63.29051429,,,,,66.34072857,,,,,72.3,,,,,78.65,,,,,82.73,,,,,87.84,,,,
Marshall Islands,MHL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860.018894,,,,
North Macedonia,MKD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33925,,,,,0.6332,,,,,0.5512,,,,,0.6328,,,,,1.044,,,,
Mali,MLI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,2.715087719,,,,,4.055842105,,,,,5.103263158,,,,,5.186,,,,,5.186,,,,,5.186,,,,
Malta,MLT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,0.0248,,,,,0.02618,,,,,0.02438,,,,,0.026357143,,,,,0.034,,,,,0.0368,,,,,0.0401,,,,,0.043,,,,
Myanmar,MMR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.256,,,,,30.16726923,,,,,32.07853846,,,,,33.231,,,,,33.231,,,,,33.231,,,,,33.231,,,,
Middle East & North Africa (excluding high income),MNA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.815,,,,
Montenegro,MNE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169433333,,,,,0.1609,,,,,0.1609,,,,
Mongolia,MNG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462461539,,,,,0.505538462,,,,,0.543666667,,,,,0.4903,,,,,0.4624,,,,
Northern Mariana Islands,MNP,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658112727,,,,,0.790894546,,,,,0.950051429,,,,,1.166748571,,,,,1.358155714,,,,,1.473,,,,
Mauritania,MRT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,1.08923,,,,,1.624491667,,,,,1.613533333,,,,,1.604575,,,,,1.4711,,,,,1.3482,,,,,1.3482,,,,,1.3482,,,,
Mauritius,MUS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,0.387466667,,,,,0.456133333,,,,,0.5248,,,,,0.5856,,,,,0.613,,,,,0.686666667,,,,,0.63,,,,,0.582,,,,,0.61,,,,
Malawi,MWI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.086125,,,,,1.33802,,,,,1.3568,,,,,1.3568,,,,,1.3568,,,,
Malaysia,MYS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.647433333,,,,,5.523052632,,,,,5.71831579,,,,,5.913578947,,,,,6.108842105,,,,,6.707,,,,
North America,NAC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.1261118,,,,
Namibia,NAM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1762,,,,,0.2547,,,,,0.2749,,,,,0.2819,,,,,0.2819,,,,,0.2819,,,,,0.2819,,,,
New Caledonia,NCL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613788235,,,,,0.756023529,,,,,0.898258824,,,,,1.100911111,,,,,1.394188889,,,,,1.7472,,,,
Nigeria,NGA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,,,,,7.400846154,,,,,9.215384615,,,,,10.8102,,,,,11.9314,,,,,12.472,,,,,12.472,,,,
Nicaragua,NIC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.455828571,,,,,1.5308,,,,,1.5433,,,,,1.5433,,,,
Netherlands,NLD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,9.2584,,,,,8.8026,,,,,7.6878,,,,,6.9885,,,,,9.573575,,,,,10.94,,,,,10.72,,,,,7.9884,,,,
Norway,NOR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,2.0525,,,,,2.18370625,,,,,2.314925,,,,,2.396033333,,,,,2.554042857,,,,,3.026,,,,,2.7318,,,,,2.6911,,,,
Nepal,NPL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53634,,,,,9.4971,,,,,9.4971,,,,,9.4971,,,,
Nauru,NRU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,2.077142857,,,,,2.52,,,,,2.962857143,,,,,3.897714286,,,,,4.98125,,,,,7.538,,,,,9.875,,,,
OECD members,OED,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.119717,,,,
Oman,OMN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.210631313,,,,,1.244787879,,,,,1.2565,,,,,1.3652,,,,,1.5892,,,,,1.634,,,,
Other small states,OSS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.245094,,,,
Pakistan,PAK,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,153.647,,,,,154.3445,,,,,155.042,,,,,157.4844444,,,,,166.9066667,,,,,175.1115,,,,,181.94625,,,,,187.88,,,,,200,,,,
Panama,PAN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.155533333,,,,,1.2114,,,,
Peru,PER,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.83726895,,,,,16.10953791,,,,
Philippines,PHL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.496,,,,,84.248,,,,,92.75,,,,
Palau,PLW,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31968,,,,,0.3921,,,,,0.3921,,,,,0.3921,,,,
Poland,POL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,11.4806,,,,,14.1716,,,,,15.6438,,,,,15.9146,,,,,13.38,,,,,12.793,,,,,11.719,,,,,12.02,,,,,11.47,,,,,10.08,,,,
Pre-demographic dividend,PRE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.57715,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80936,,,,,0.83876,,,,,0.9132,,,,,1.00584,,,,,0.9602,,,,,0.875,,,,
"Korea, Dem. People's Rep.",PRK,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59648,,,,,8.6578,,,,,8.6578,,,,,8.6578,,,,
Portugal,PRT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0701619,,,,,11.70697143,,,,,11.25368571,,,,,9.146,,,,,9.146,,,,,9.146,,,,
Paraguay,PRY,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,0.453076923,,,,,0.476153846,,,,,0.823969697,,,,,1.658893939,,,,,2.413,,,,,2.413,,,,
West Bank and Gaza,PSE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,,,,0.408,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.5907118,,,,
French Polynesia,PYF,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,0.1642,,,,,0.1997,,,,,0.2352,,,,,0.1887,,,,,0.1623,,,,,0.18674,,,,,0.2253,,,,,0.24605,,,,,0.2508,,,,
Romania,ROU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,11.514,,,,,16.16,,,,,19.48,,,,,20.464,,,,,20.09666667,,,,,12.46,,,,,9.222,,,,,6.884,,,,,6.482,,,,,6.773,,,,
Russian Federation,RUS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,,,,,72.49857143,,,,,65.76666667,,,,,63.6,,,,,64,,,,,64.41,,,,
