Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bahrain,BHR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,0.128860583,0.106822381,0.074516811,0.1096112,0.07542996,0.058548555,0.254036754,0.09923986,0.265580558,0.06694828,0.168406449,0.413824139,0.657034683,0.016405581,0.049918345,0.071068202,0.039424829,0.147899217,,,,,,,0.055517604,0.044274684,0.150034637,,,,0.041773373,0.04880885,0.049981521,0.051362833,0.039259028,0.029191098,0.023206498,0.016981597,0.013772223,0.011055777,0.021413463,0.107714318,0.058894545,0.102343796,0.034094976,0.076256008,0.082420506,0.085622879,0.06123415,0.070943978,,
"Bahamas, The",BHS,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,0.304394664,0.08773247,0.364373607,,,,0.041222893,0.023960862,0.076232796,0.03039582,0.03067076,0.126794945,0.219336023,0.271800125,,,,,,,,,,2.074554774,1.260667478,1.471258571,1.129411137,1.226456553,1.117429488,0.796066443,0.407905246,0.286634858,0.569776773,0.328955426,0.4417656,0.636377285,0.478758035,0.865642577,0.39225153,0.553500266,0.285826387,0.882460778,0.803971475,0.598364611,0.586012491,,,
Bosnia and Herzegovina,BIH,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.973553992,11.56835031,9.78338718,8.339156378,8.201669534,6.830238802,6.198540351,5.916631595,6.190591512,6.52261694,6.955114462,7.13087132,7.03729873,7.07554568,5.649666416,5.264774924,4.862564793,4.945927881,
Belarus,BLR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.089069611,3.488797864,3.623382379,3.368490026,3.710307506,3.575961378,3.087181311,2.507947455,1.857491673,1.932838615,1.313563837,1.569780717,2.057022028,1.519730517,1.25849353,1.711620041,1.758206156,2.014771728,2.396662293,2.419302478,2.826263051,3.271416543,4.010628613,
Belize,BLZ,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,2.648568163,4.439643859,2.495657278,2.548574867,5.332376658,2.806575336,,7.28626542,3.495222726,3.752352838,1.933608887,1.412523658,3.473771081,,,,,3.364149513,2.695458501,3.354451841,1.464517221,1.009631136,1.668300728,1.989174358,0.038768428,1.400513796,0.812870639,0.918686037,1.210286527,0.851913986,0.700274199,0.291245989,0.572480533,0.724210595,0.724275319,1.446300088,1.932349039,1.820739922,1.134009053,1.316078296,2.019518175,2.183983547,1.654401417,1.330673546,1.04814954,0.737496381,0.895885995
Bermuda,BMU,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,0.010677508,0.031556735,0.040106625,0.032694011,0.043987626,0.020356025,0.013808639,0.001627185,0.000220517,,,0.000631043,,0.00049082,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040304636,,0.001671053,0.019901582,0.015281238,0.007809462,0.008397191,0.077569961,0.000581045,
Bolivia,BOL,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,0.881508348,0.881444219,0.494420793,1.31636462,3.19871466,2.047131354,1.359175374,1.204362439,1.673118333,3.751345021,5.264892352,3.324512039,5.324284354,5.557605307,3.50111713,3.171526212,4.112242572,4.160640528,3.281453492,2.239691178,1.87250276,1.12868032,0.876542982,1.146467274,4.876520918,6.322806829,,,,,7.721389006,8.01325096,8.94034226,8.655232272,9.806711732,8.912738323,5.405931725,3.657231909,2.95989328,2.473772744,2.2823764,2.020244658,1.883901876,1.745408516,1.590112673,1.519564707,1.095564269,1.244564409,1.069284444,0.726726089,0.491816651,0.449728066,0.432956446,0.515341762,0.5362668,0.488909901,0.552689797,0.501253352,0.753498773,0.725262164
Brazil,BRA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,16.40187684,15.19549205,17.44201941,15.23209734,15.58771689,13.63402368,14.91719631,16.48570778,11.89509751,10.49402336,9.322424627,8.521143037,5.991148553,3.891622159,2.273231633,2.353514917,2.91890689,3.442275322,3.956084396,3.584772948,3.199274454,4.031608227,3.08360431,2.610276475,2.812194737,3.524810769,,3.514469083,3.442709883,3.392559369,3.292478067,3.058173702,3.390181138,5.190341355,3.716305924,3.578962632,3.763963415,4.55053273,4.820086118,4.163495836,3.981769709,4.547900045,4.046788884,3.897915734,3.763570987,3.842906092,3.608609123,3.823364751,3.882939803,3.565907123,3.842069634,3.679592076,4.099104689,4.809224662,4.959097001,4.73548584,5.425975563,5.761629517,5.662895667,
Barbados,BRB,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,,,,,,0.019145552,0.021302469,0.031947768,0.0209291,0.130736463,0.019874633,0.37021417,0.348243525,0.642164142,0.421366026,0.161102389,0.103713555,0.148641458,0.058105649,0.020067139,0.010107795,0.007334125,0.010842502,0.158790915,0.071752947,0.860172617,,,,,0.497736845,0.402711003,0.361321598,1.232792316,0.589476451,0.367413736,0.198376594,0.183140156,0.157456168,0.197654339,0.54215091,0.656312193,0.256086091,0.205057314,1.009247255,0.334547761,0.178020046,0.187386899,0.450604712,0.273693515,0.423418589,0.43409795,0.320378719,0.577540867,0.190532805,0.265705725,0.171049724,0.084738662,0.02373013,0.083958737
Brunei Darussalam,BRN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,1.692548354,1.314132976,1.212976132,0.867369425,0.576007633,0.344581935,0.225705592,0.300284476,0.316868218,0.181136868,0.088010252,0.136173598,0.063363248,0.02646259,0.050859186,0.034660877,0.017814478,0.020336171,0.010224583,0.002050184,0.000795436,0.003821131,0.000852413,0.001082286,0.00098399,0.006708644,,,,,0.006228961,0.000786218,0.005256812,,,0.005851727,0.00244574,,,0.004024968,0.005095492,0.004710573,0.007785999,,0.00458588,0.004923974,0.003611482,0.013220921,0.013649357,0.010809064,0.012575622,0.015274688,0.024727684,0.032397471,0.034845595,0.038236069,0.00878391,0.028939891,0.01889533,
